Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State
8813,US-2016-140172,08-03-2016,13-03-2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan
8160,CA-2016-120803,09-03-2016,13-03-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut
8332,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts
8333,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts
8334,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts
8335,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts
1876,US-2016-112977,10-03-2016,16-03-2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York
4063,US-2016-122182,10-03-2016,14-03-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania
6014,CA-2016-159016,10-03-2016,11-03-2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California
6015,CA-2016-159016,10-03-2016,11-03-2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California
8100,CA-2016-169663,10-03-2016,13-03-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California
8101,CA-2016-169663,10-03-2016,13-03-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California
9412,CA-2016-108959,10-03-2016,14-03-2016,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota
1462,US-2016-128902,11-03-2016,15-03-2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey
2759,CA-2016-146171,11-03-2016,15-03-2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia
2760,CA-2016-146171,11-03-2016,15-03-2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia
9698,CA-2016-122511,11-03-2016,11-03-2016,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania
804,CA-2016-115504,12-03-2016,17-03-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana
3607,CA-2016-119683,12-03-2016,16-03-2016,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York
5957,CA-2016-127138,12-03-2016,15-03-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California
5958,CA-2016-127138,12-03-2016,15-03-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California
5959,CA-2016-127138,12-03-2016,15-03-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California
5960,CA-2016-127138,12-03-2016,15-03-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California
8480,US-2016-119270,12-03-2016,16-03-2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California
152,CA-2016-158834,13-03-2016,16-03-2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona
153,CA-2016-158834,13-03-2016,16-03-2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona
2346,CA-2016-159373,13-03-2016,18-03-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas
2347,CA-2016-159373,13-03-2016,18-03-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas
2348,CA-2016-159373,13-03-2016,18-03-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas
2364,US-2016-108637,13-03-2016,18-03-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia
2365,US-2016-108637,13-03-2016,18-03-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia
2366,US-2016-108637,13-03-2016,18-03-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia
5884,CA-2016-136301,13-03-2016,15-03-2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California
5885,CA-2016-136301,13-03-2016,15-03-2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California
7415,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7416,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7417,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7418,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7419,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7420,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7421,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7422,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
7423,US-2016-114013,13-03-2016,15-03-2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania
9343,CA-2016-119123,13-03-2016,18-03-2016,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California
1693,US-2016-154361,14-03-2016,19-03-2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio
3929,CA-2016-162082,14-03-2016,17-03-2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas
3930,CA-2016-162082,14-03-2016,17-03-2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas
3931,CA-2016-162082,14-03-2016,17-03-2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas
4259,CA-2016-124793,14-03-2016,16-03-2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington
6116,CA-2016-133802,14-03-2016,20-03-2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California
8934,CA-2016-102134,14-03-2016,19-03-2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin
1615,US-2016-113509,15-03-2016,19-03-2016,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania
7648,CA-2016-138968,15-03-2016,16-03-2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California
7649,CA-2016-138968,15-03-2016,16-03-2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California
9169,CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi
9170,CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi
9920,CA-2016-149272,15-03-2016,19-03-2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas
9921,CA-2016-149272,15-03-2016,19-03-2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas
2394,CA-2016-128111,17-03-2016,23-03-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts
3737,CA-2016-115476,17-03-2016,17-03-2016,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware
3738,CA-2016-115476,17-03-2016,17-03-2016,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware
4400,CA-2016-131737,17-03-2016,17-03-2016,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland
4401,CA-2016-131737,17-03-2016,17-03-2016,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland
4402,CA-2016-131737,17-03-2016,17-03-2016,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland
8382,CA-2016-134544,17-03-2016,19-03-2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California
495,US-2016-120929,18-03-2016,21-03-2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee
6474,CA-2016-113292,18-03-2016,20-03-2016,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee
2226,CA-2016-106383,19-03-2016,21-03-2016,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado
2853,CA-2016-136371,19-03-2016,21-03-2016,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York
2854,CA-2016-136371,19-03-2016,21-03-2016,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York
9177,CA-2016-118178,19-03-2016,24-03-2016,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee
589,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon
590,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon
591,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon
592,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon
749,CA-2016-150889,20-03-2016,22-03-2016,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois
1041,CA-2016-127670,20-03-2016,24-03-2016,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri
3312,CA-2016-162747,20-03-2016,25-03-2016,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi
3172,US-2016-133879,21-03-2016,28-03-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois
3173,US-2016-133879,21-03-2016,28-03-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois
3174,US-2016-133879,21-03-2016,28-03-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois
3766,CA-2016-163153,21-03-2016,25-03-2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas
3767,CA-2016-163153,21-03-2016,25-03-2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas
1672,CA-2016-107615,22-03-2016,25-03-2016,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada
7695,CA-2016-118899,22-03-2016,22-03-2016,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington
3030,US-2016-164189,24-03-2016,28-03-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon
4229,CA-2016-113803,24-03-2016,26-03-2016,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana
9130,CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio
9131,CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio
3371,CA-2016-134887,25-03-2016,25-03-2016,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma
7931,CA-2016-120082,25-03-2016,27-03-2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York
664,CA-2016-123666,26-03-2016,30-03-2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York
3159,US-2016-162677,26-03-2016,27-03-2016,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina
3160,US-2016-162677,26-03-2016,27-03-2016,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina
9018,CA-2016-161361,26-03-2016,28-03-2016,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho
9019,CA-2016-161361,26-03-2016,28-03-2016,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho
8545,CA-2016-119074,27-03-2016,31-03-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia
8546,CA-2016-119074,27-03-2016,31-03-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia
8547,CA-2016-119074,27-03-2016,31-03-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia
1352,CA-2016-162901,28-03-2016,31-03-2016,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia
7158,CA-2016-131380,28-03-2016,31-03-2016,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California
7159,CA-2016-131380,28-03-2016,31-03-2016,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California
3551,CA-2016-152555,29-03-2016,02-04-2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois
3552,CA-2016-152555,29-03-2016,02-04-2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois
3553,CA-2016-152555,29-03-2016,02-04-2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois
3973,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York
3974,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York
3975,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York
3976,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York
6382,CA-2016-127236,29-03-2016,02-04-2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio
6383,CA-2016-127236,29-03-2016,02-04-2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio
1328,CA-2016-128258,30-03-2016,01-04-2016,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut
5421,US-2016-151827,31-03-2016,02-04-2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania
5422,US-2016-151827,31-03-2016,02-04-2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania
6128,CA-2016-124100,31-03-2016,06-04-2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York
448,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York
449,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York
450,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York
451,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York
452,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York
453,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York
647,CA-2016-103947,01-04-2016,08-04-2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona
648,CA-2016-103947,01-04-2016,08-04-2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona
3967,CA-2016-149902,01-04-2016,06-04-2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York
4090,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York
4091,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York
4092,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York
5142,CA-2016-111213,01-04-2016,05-04-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York
5143,CA-2016-111213,01-04-2016,05-04-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York
5144,CA-2016-111213,01-04-2016,05-04-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York
5643,CA-2016-127985,01-04-2016,05-04-2016,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia
8523,US-2016-160206,01-04-2016,07-04-2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin
8563,CA-2016-123540,02-04-2016,06-04-2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin
5059,CA-2016-120796,03-04-2016,07-04-2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania
5898,CA-2016-167682,03-04-2016,09-04-2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana
5899,CA-2016-167682,03-04-2016,09-04-2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana
8572,CA-2016-162222,03-04-2016,03-04-2016,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas
4243,CA-2016-159142,04-04-2016,05-04-2016,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia
4244,CA-2016-159142,04-04-2016,05-04-2016,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia
5440,CA-2016-167115,04-04-2016,09-04-2016,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York
8228,CA-2016-123050,04-04-2016,08-04-2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York
8229,CA-2016-123050,04-04-2016,08-04-2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York
8230,CA-2016-123050,04-04-2016,08-04-2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York
89,CA-2016-159695,05-04-2016,10-04-2016,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas
9316,CA-2016-161907,05-04-2016,09-04-2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania
9317,CA-2016-161907,05-04-2016,09-04-2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania
8799,US-2016-150140,06-04-2016,10-04-2016,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont
754,CA-2016-110499,07-04-2016,09-04-2016,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California
